number;name;address;dept;cp;ville;latitude;longitude;wgs84
13032;13032 - MASSENA;163 AVENUE D'ITALIE - 75013 PARIS;75;75013;PARIS;48.819894618061376;2.359432938466414;48.8198946181, 2.35943293847
13020;13020 - MENDES FRANCE;FACE 15 RUE PAUL KLEE - 75013 PARIS;75;75013;PARIS;48.83908421830948;2.370532330985574;48.8390842183, 2.37053233099
13514;13514 - GARE D'AUSTERLITZ 2;9 BOULEVARD DE L'HOPITAL - 75013 PARIS;75;75013;PARIS;48.84183617360056;2.363468636860069;48.8418361736, 2.36346863686
14111;14111 - DENFERT-ROCHEREAU CASSINI;18 RUE CASSINI - 75014 PARIS;75;75014;PARIS;48.837549292197465;2.335983030466524;48.8375492922, 2.33598303047
14125;14125 - DAREAU;34 RUE DAREAU - 75014 PARIS;75;75014;PARIS;48.830723214583635;2.336146557204349;48.8307232146, 2.3361465572
14108;14108 - JOURDAN LE BRIX ET MESNIN;RUE LE BRIX ET MESNIN - 75014 PARIS;75;75014;PARIS;48.82234096593411;2.327861653302471;48.8223409659, 2.3278616533
14104;14104 - LOSSERAND BOYER-BARRET;4 RUE BOYER BARRET - 75014 PARIS;75;75014;PARIS;48.834250135053914;2.317614786781552;48.8342501351, 2.31761478678
14116;14116 - ROMAIN ROLLAND;49-51 BD ROMAIN ROLLAND - 75014 PARIS;75;75014;PARIS;48.820323646126774;2.32300304092451;48.8203236461, 2.32300304092
14122;14122 - BRUNE;1 RUE DU COLONEL MONTEIL - 75014 PARIS;75;75014;PARIS;48.82650293311012;2.309274799827166;48.8265029331, 2.30927479983
14023;14023 - MALAKOFF PINARD;76-78 BOULEVARD ADOLPHE PINARD - 75014 PARIS;75;75014;PARIS;48.823653480254634;2.307766825585275;48.8236534803, 2.30776682559
14010;14010 - JEAN MOULIN ALESIA;12 AVENUE JEAN MOULIN - 75014 PARIS;75;75014;PARIS;48.82742690008254;2.325760332846014;48.8274269001, 2.32576033285
14112;14112 - FAUBOURG SAINT JACQUES CASSINI;24 RUE MECHAIN - 75014 PARIS;75;75014;PARIS;48.83586772099485;2.33798034198275;48.835867721, 2.33798034198
14030;14030 - LOSSERAND - PERNETY;61 RUE PERNETY - 75014 PARIS;75;75014;PARIS;48.83425462795304;2.317609339386963;48.834254628, 2.31760933939
14034;14034 - RUE DE L OUEST CHATEAU;48 RUE DE L'OUEST - 75014 PARIS;75;75014;PARIS;48.83617286014242;2.319392143923804;48.8361728601, 2.31939214392
14024;14024 - RAYMOND LAUSSERAND;RUE VERCINGETORIX - 75014 PARIS;75;75014;PARIS;48.827989487365954;2.30567210645885;48.8279894874, 2.30567210646
14008;14008 - MOUTON DUVERNET;5 RUE MOUTON DUVERNET - 75014 PARIS;75;75014;PARIS;48.831506675674554;2.329319363216664;48.8315066757, 2.32931936322
14020;14020 - PORTE DE MONTROUGE;AV. DE LA PORTE DE MONTROUGE - 75014 PARIS;75;75014;PARIS;48.821216789689345;2.321173502143062;48.8212167897, 2.32117350214
15047;15047 - DANTZIG;FACE AU 37 RUE MORILLONS - 75015 PARIS;75;75015;PARIS;48.83317977055646;2.299282641599619;48.8331797706, 2.2992826416
15039;15039 - CHARLES VALLIN;133 RUE DE L'ABBE GROULT - 75015 PARIS;75;75015;PARIS;48.836058393856256;2.301865968384287;48.8360583939, 2.30186596838
15025;15025 - AMETTE;26 RUE DUPLEIX - 75015 PARIS;75;75015;PARIS;48.851454182127426;2.296710300930856;48.8514541821, 2.29671030093
15008;15008 - SEVRES LECOURBE;FACE 4 BOULEVARD PASTEUR - 75015 PARIS;75;75015;PARIS;48.844838019227154;2.311085506094106;48.8448380192, 2.31108550609
15067;15067 - DESAIX;23 RUE DESAIX - 75015 PARIS;75;75015;PARIS;48.852804604940296;2.293077029857222;48.8528046049, 2.29307702986
15114;15114 - PASTEUR COTENTIN;FACE 1 RUE DU COTENTIN - 75015 PARIS;75;75015;PARIS;48.838936909959585;2.316168412063174;48.83893691, 2.31616841206
15125;15125 - AQUABOULEVARD;2 AVENUE DE LA PORTE DE SEVRES / AQUABOULEVARD - 75015 PARIS;75;75015;PARIS;48.83321982302087;2.276630334051614;48.833219823, 2.27663033405
15001;15001 - ARRIVEE;8 RUE DE L'ARRIVEE - 75015 PARIS;75;75015;PARIS;48.84374888916389;2.322451937473582;48.8437488892, 2.32245193747
15006;15006 - CHERCHE MIDI;FACE AU 138 RUE DU CHERCHE MIDI - 75015 PARIS;75;75015;PARIS;48.844575963933345;2.317756579232021;48.8445759639, 2.31775657923
15012;15012 - MADEMOISELLE;76 RUE CAMBRONNE - 75015 PARIS;75;75015;PARIS;48.843277330035214;2.30230766886348;48.84327733, 2.30230766886
15046;15046 - GEORGES BRASSENS;42 RUE DES MORILLONS - 75015 PARIS;75;75015;PARIS;48.832207345184806;2.302328737691185;48.8322073452, 2.30232873769
15005;15005 - PLACE TREFOUEL;FACE 24 BOULEVARD PASTEUR - 75015 PARIS;75;75015;PARIS;48.84265080464087;2.312727390214462;48.8426508046, 2.31272739021
15068;15068 - BOULEVARD VICTOR;FACE 5 BOULEVARD MARTIAL VALIN - 75015 PARIS;75;75015;PARIS;48.838171310248995;2.270338379746369;48.8381713102, 2.27033837975
15023;15023 - LA MOTTE PIQUET;146 BOULEVARD GRENELLE - 75015 PARIS;75;75015;PARIS;48.848656315905245;2.299244076945987;48.8486563159, 2.29924407695
15126;15126 - RENAN;RUE ERNEST RENAN / PARC DES EXPOSITIONS - 75015 PARIS;75;75015;PARIS;48.831100187272625;2.285387594831689;48.8311001873, 2.28538759483
15029;15029 - EMERIAU;27 RUE EMERIAU - 75015 PARIS;75;75015;PARIS;48.850614750906075;2.2872501634709;48.8506147509, 2.28725016347
15071;15071 - CHAMP DE MARS COTE 16EME;36 RUE DE SUFFREN - 75015 PARIS;75;75015;PARIS;48.854851748835294;2.29500791364336;48.8548517488, 2.29500791364
15052;15052 - CONVENTION;183 RUE DE LA CONVENTION - 75015 PARIS;75;75015;PARIS;48.83767682233156;2.295586926020252;48.8376768223, 2.29558692602
15017;15017 - PROCESSION;7 PLACE FALGUIERE - 75015 PARIS;75;75015;PARIS;48.83633386181695;2.310466238030852;48.8363338618, 2.31046623803
16030;16030 - MIRABEAU;4 PLACE DE BARCELONE - 75016 PARIS;75;75016;PARIS;48.84766571002937;2.273556264965371;48.84766571, 2.27355626497
16104;16104 - PAUL VALÉRY;26-32 RUE PAUL VALERY - 75016 PARIS;75;75016;PARIS;48.871361039775586;2.288866396041159;48.8713610398, 2.28886639604
16103;16103 - TRAKTIR;3 RUE TRAKTIR - 75016 PARIS;75;75016;PARIS;48.87279915599243;2.291508179426733;48.872799156, 2.29150817943
16130;16130 - BOIS DE BOULOGNE / PORTE DE LA MUETTE 2;AVENUE LOUIS BARTHOU / PLACE DE LA COLOMBIE - 75016 PARIS;75;75016;PARIS;48.863757931035046;2.267504683574771;48.863757931, 2.26750468357
16024;16024 - KENNEDY RANELAGH;4 RUE RANELAGH DEVANT RER - 75016 PARIS;75;75016;PARIS;48.85293316046699;2.280439719992999;48.8529331605, 2.28043971999
16111;16111 - HELIE;4 - 6 rue Faustin Helie - 75016 PARIS;75;75016;PARIS;48.85940308194;2.2765220890277;48.8594030819, 2.27652208903
16007;16007 - LONGCHAMP;4 RUE DE LONGCHAMP - 75016 PARIS;75;75016;PARIS;48.864910448589;2.292519101004145;48.8649104486, 2.292519101
16026;16026 - RANELAGH;91 RUE DU RANELAGH - 75016 PARIS;75;75016;PARIS;48.855484883720074;2.270408657395703;48.8554848837, 2.2704086574
16008;16008 - GALILEE KLEBER;1 RUE GALILEE - 75016 PARIS;75;75016;PARIS;48.86741186571367;2.290781380114821;48.8674118657, 2.29078138011
16039;16039 - VERSAILLES EXELMANS;27 BOULEVARD EXELMANS - 75016 PARIS;75;75016;PARIS;48.84096295264689;2.264394118075111;48.8409629526, 2.26439411808
16004;16004 - BOULEVARD LANNES;FACE 2 BOULEVARD LANNES - 75016 PARIS;75;75016;PARIS;48.870753284048824;2.274875298344967;48.870753284, 2.27487529834
16001;16001 - AVENUE DES PORTUGAIS;2 AVENUE DES PORTUGAIS - 75016 PARIS;75;75016;PARIS;48.871213712191214;2.293692133647844;48.8712137122, 2.29369213365
16135;16135 - STADE WILMILLE;ROND POINT DU MARECHAL DELATRE DE TASSIGNY - 75016 PARIS;75;75016;PARIS;48.872381;2.275283;48.872381, 2.275283
16112;16112 - CHERNOVITZ;1-3 RUE CHERNOVITZ - 75016 PARIS;75;75016;PARIS;48.8569864146289;2.282173218142987;48.8569864146, 2.28217321814
16037;16037 - MOLITOR - MICHEL ANGE;35 RUE MOLITOR - 75016 PARIS;75;75016;PARIS;48.845182081538034;2.26211277356597;48.8451820815, 2.26211277357
17018;17018 - MONCEAU;4 RUE DE THANN - 75017 PARIS;75;75017;PARIS;48.881161983577115;2.30951238050775;48.8811619836, 2.30951238051
17007;17007 - NAVIER;FACE 57 RUE NAVIER - 75017 PARIS;75;75017;PARIS;48.89591411750011;2.322727367054828;48.8959141175, 2.32272736705
17009;17009 - BODIN AVENUE DE CLICHY;2 RUE PAUL BODIN - 75017 PARIS;75;75017;PARIS;48.89263392143244;2.317313258110739;48.8926339214, 2.31731325811
17028;17028 - PORTE DE COURCELLE;34 BOULEVARD DE REIMS - 75017 PARIS;75;75017;PARIS;48.88880002064895;2.296319931841717;48.8888000206, 2.29631993184
17016;17016 - BROCHANT;3 RUE BROCHANT - 75017 PARIS;75;75017;PARIS;48.88818698581028;2.316861143151153;48.8881869858, 2.31686114315
17110;17110 - LEGENDRE;83 RUE LEGENDRE - 75017 PARIS;75;75017;PARIS;48.8877723254283;2.32036786584418;48.8877723254, 2.32036786584
17043;17043 - PLACE GENERAL KOENIG;10 RUE BELIDOR - 75017 PARIS;75;75017;PARIS;48.88023362761321;2.285380679473588;48.8802336276, 2.28538067947
17040;17040 - TERNES PEREIRE;227 BOULEVARD PEREIRE SUR TPC - 75017 PARIS;75;75017;PARIS;48.879813218337546;2.287956452342442;48.8798132183, 2.28795645234
17109;17109 - BOIS LE PRÊTRE;22 BD DE BOIS LE PRETRE - 75017 PARIS;75;75017;PARIS;48.89953828305808;2.320133661435273;48.8995382831, 2.32013366144
17102;17102 - ALFRED ROLL;14 RUE ALFRED ROLL - 75017 PARIS;75;75017;PARIS;48.887849493840015;2.300034397977882;48.8878494938, 2.30003439798
17006;17006 - GUY MOCQUET DAVY;34 RUE GUY MOCQUET - 75017 PARIS;75;75017;PARIS;48.892064086245426;2.323291341208543;48.8920640862, 2.32329134121
18019;18019 - MONTCALM;2 RUE MONTCALM - 75018 PARIS;75;75018;PARIS;48.891877957087424;2.335447427689794;48.8918779571, 2.33544742769
18044;18044 - CLICHY;132 BOULEVARD DE CLICHY - 75018 PARIS;75;75018;PARIS;48.88412710804656;2.328807098192234;48.884127108, 2.32880709819
18037;18037 - AMIRAUX;48 RUE BOINOD - 75018 PARIS;75;75018;PARIS;48.89454171584971;2.352295466779576;48.8945417158, 2.35229546678
18047;18047 - ST OUEN LAMARCK;53 AVENUE DE SAINT OUEN - 75018 PARIS;75;75018;PARIS;48.891083040295555;2.326735694839291;48.8910830403, 2.32673569484
18033;18033 - MOSKOWA;111 RUE BELLIARD - 75018 PARIS;75;75018;PARIS;48.89669238777841;2.338023450388167;48.8966923878, 2.33802345039
18014;18014 - DOUDEAUVILLE LEON;26 RUE LEON - 75018 PARIS;75;75018;PARIS;48.88832421845225;2.353573372638597;48.8883242185, 2.35357337264
18048;18048 - PORTE DE LA CHAPELLE;29 BOULEVARD NEY - 75018 PARIS;75;75018;PARIS;48.8983850226507;2.36087734922712;48.8983850227, 2.36087734923
19012;19012 - LALLY TOLLENDAL;5 RUE LALLY TOLLENDAL - 75019 PARIS;75;75019;PARIS;48.88270064422199;2.37469338894231;48.8827006442, 2.37469338894
19109;19109 - PLACE DU MAROC;27 RUE DE TANGER - 75019 PARIS;75;75019;PARIS;48.886233417429835;2.368856390499634;48.8862334174, 2.3688563905
19009;19009 - CITE DES SCIENCES;28BIS AVENUE CORENTIN CARIOU - 75019 PARIS;75;75019;PARIS;48.89654905978759;2.384649644021933;48.8965490598, 2.38464964402
19105;19105 - PORTE BRUNET;FACE 1 AVENUE AMBROISE RENDU - 75019 PARIS;75;75019;PARIS;48.88365921093733;2.395719508193907;48.8836592109, 2.39571950819
19027;19027 - SERRURIER;FACE 109 BOULEVARD SERURIER - 75019 PARIS;75;75019;PARIS;48.8806060535742;2.3978962906105;48.8806060536, 2.39789629061
19044;19044 - GRANDS MOULINS;RUE DE LA CLOTURE / ANGLE RUE DU DEBARCADERE - 75019 PARIS;75;75019;PARIS;48.89713005307456;2.396079008206681;48.8971300531, 2.39607900821
21501;21501 - SELLIER (SURESNES);RUE DE SAINT CLOUD / BOULEVARD HENRI SELLIER - 92150 SURESNES;92;92150;SURESNES;48.867565806130166;2.225998484960623;48.8675658061, 2.22599848496
21503;21503 - LEDRU ROLLIN (SURESNES);13/15 RUE LEDRU ROLLIN - 92150 SURESNES;92;92150;SURESNES;48.870920487633555;2.229589352206592;48.8709204876, 2.22958935221
21703;21703 - MARTINIE (VANVES);5-7 AVENUE MARCEL MARTINIE - 92170 VANVES;92;92170;VANVES;48.821049923459526;2.29130063072414;48.8210499235, 2.29130063072
21707;21707 - PASTEUR (VANVES);9 AVENUE PASTEUR ANGLE CARREFOUR ALBERT LEGRIS - 92170 Vanves;92;92170;VANVES;48.82509932921558;2.292500331456548;48.8250993292, 2.29250033146
22011;22011 - MONTROSIER (NEUILLY);7 RUE MONTROSIER - 92200 NEUILLY;92;92200;NEUILLY-SUR-SEINE;48.87944136963256;2.278535717122779;48.8794413696, 2.27853571712
22002;22002 - ARGENSON (NEUILLY);44 BOULEVARD D'ARGENSON - 92200 NEUILLY;92;92200;NEUILLY-SUR-SEINE;48.8886487735565;2.263904602692138;48.8886487736, 2.26390460269
22001;22001 - CHATEAU (NEUILLY);26 BOULEVARD DU CHATEAU - 92200 NEUILLY;92;92200;NEUILLY-SUR-SEINE;48.89051191347665;2.270167225273174;48.8905119135, 2.27016722527
22008;22008 - DE GAULLE (NEUILLY);153 BIS AVENUE CHARLES DE GAULLE - 92200 NEUILLY SUR SEINE;92;92200;NEUILLY-SUR-SEINE;48.882951625354735;2.265135008741844;48.8829516254, 2.26513500874
22009;22009 - DE GAULLE 2 (NEUILLY);101 AVENUE CHARLES DE GAULLE - 92200 NEUILLY SUR SEINE;92;92200;NEUILLY-SUR-SEINE;48.880939489446405;2.271540900630842;48.8809394894, 2.27154090063
23001;23001 - COUTURIER 1 (LEVALLOIS);2 RUE PAUL VAILLANT COUTURIER - 92300 LEVALLOIS;92;92300;LEVALLOIS-PERRET;48.8936146524531;2.277618727223195;48.8936146525, 2.27761872722
23008;23008 - REPUBLIQUE (LEVALLOIS);PLACE DE LA REPUBLIQUE - 92300 LEVALLOIS;92;92300;LEVALLOIS-PERRET;48.89319467536488;2.288914160056623;48.8931946754, 2.28891416006
31001;31001 - LAGNY (MONTREUIL);96 RUE DE LAGNY - 93100 MONTREUIL;93;93100;MONTREUIL;48.84923030086477;2.421429940007031;48.8492303009, 2.42142994001
31003;31003 - PARIS (MONTREUIL);237-241 RUE DE PARIS - 93100 MONTREUIL;93;93100;MONTREUIL;48.85491133239913;2.418772429756711;48.8549113324, 2.41877242976
31012;31012 - CARNOT (MONTREUIL);35/37 RUE CARNOT - 93100 MONTREUIL;93;93100;MONTREUIL;48.85581031101047;2.441520442445324;48.855810311, 2.44152044245
31705;31705 - CHAMPEAUX (BAGNOLET);RUE DES CHAMPEAUX (PRES DE LA GARE ROUTIERE) - 93170 BAGNOLET;93;93170;BAGNOLET;48.8645278209514;2.416170724425901;48.864527821, 2.41617072443
31703;31703 - CARNOT (BAGNOLET);177 RUE SADI CARNOT - 93170 BAGNOLET;93;93170;BAGNOLET;48.8752669984009;2.4236494905184;48.8752669984, 2.42364949052
32004;32004 - BAILLY (SAINT DENIS);AVENUE DU PRESIDENT WILSON/ RUE DE BAILLY - 93200 SAINT DENIS;93;93200;SAINT-DENIS;48.91519864243704;2.357500683686108;48.9151986424, 2.35750068369
32604;32604 - KOCK (LES LILAS);FACE 3 AVENUE PAUL DE KOCK - 93260 LES LILAS;93;93260;LES LILAS;48.8812154273023;2.42020915533382;48.8812154273, 2.42020915533
33104;33104 - JOINEAU (PRE SAINT GERVAIS);RUE ANDRE JOINEAU / PLACE ANATOLE FRANCE - 93310 LE PRE SAINT GERVAIS;93;93310;LE PRE SAINT-GERVAIS;48.883620233843736;2.403240318366616;48.8836202338, 2.40324031837
34010;34010 - DIDEROT 2 (SAINT OUEN);FACE 61-63 RUE DIDEROT- 93400 SAINT OUEN;93;93400;SAINT-OUEN;48.91157045930829;2.333910127129224;48.9115704593, 2.33391012713
35003;35003 - VAILLANT (PANTIN);ANGLE RUE GENERAL GOSSERAND ET AVENUE EDOUARD VAILLANT - 93500 PANTIN;93;93500;PANTIN;48.902691617981425;2.393255829334146;48.902691618, 2.39325582933
35012;35012 - CANDALE (PANTIN);FACE AU 12 RUE CANDALE - 93500 PANTIN;93;93500;PANTIN;48.889485840195675;2.414307515111288;48.8894858402, 2.41430751511
35009;35009 - LOLIVE 1 (PANTIN);104 AVENUE LOLIVE - 93500 PANTIN;93;93500;PANTIN;48.892139409307205;2.409107737701187;48.8921394093, 2.4091077377
41603;41603 - PASTEUR (SAINT MANDE);AVENUE PASTEUR/AVENUE DE PARIS - 94160 SAINT MANDE;94;94160;SAINT-MANDE;48.845779219164555;2.42377059524055;48.8457792192, 2.42377059524
42008;42008 - CASANOVA (IVRY);128 AVENUE DANIEL CASANOVA - 94200 IVRY;94;94200;IVRY-SUR-SEINE;48.81420628475591;2.384207013557983;48.8142062848, 2.38420701356
42016;42016 - CURIE (IVRY);1 BIS RUE PIERRE ET MARIE CURIE - 94200 IVRY;94;94200;IVRY-SUR-SEINE;48.81584739281451;2.376943795472109;48.8158473928, 2.37694379547
42001;42001 - JULES (IVRY);1 RUE JULES VANZUPPE - 94200 IVRY;94;94200;IVRY-SUR-SEINE;48.82032218367611;2.394981240086619;48.8203221837, 2.39498124009
42002;42002 - GARE (IVRY);VIS-A-VIS DU 17 RUE DE LA GARE - 94200 IVRY SUR SEINE;94;94200;IVRY-SUR-SEINE;48.81492646724632;2.392001635824925;48.8149264672, 2.39200163582
42003;42003 - INSURRECTION AOUT 1944 (IVRY);2 PLACE DE L'INSURRECTION AOUT 1944 - 94200 IVRY SUR SEINE;94;94200;IVRY-SUR-SEINE;48.81466008216803;2.39826154064032;48.8146600822, 2.39826154064
42201;42201 - NECKER (CHARENTON);RUE NECKER/ RUE DU PORT AUX LIONS - 94220 CHARENTON;94;94220;CHARENTON;48.823963252286866;2.399998420132992;48.8239632523, 2.39999842013
42207;42207 - PARIS 3 (CHARENTON);136 RUE DE PARIS - 94220 CHARENTON;94;94220;CHARENTON;48.8266572063246;2.405876723011083;48.8266572063, 2.40587672301
42205;42205 - PARIS 1 (CHARENTON);89 RUE DE PARIS - 94220 CHARENTON;94;94220;CHARENTON;48.82214312580457;2.412602786467704;48.8221431258, 2.41260278647
42503;42503 - LENINE (GENTILLY);FACE 71 AVENUE LENINE - 94250 GENTILLY;94;94250;GENTILLY;48.81315667771776;2.332054794950423;48.8131566777, 2.33205479495
42501;42501 - RASPAIL 1 (GENTILLY);80 AVENUE RASPAIL - 94250 GENTILLY;94;94250;GENTILLY;48.81018525895405;2.343789204183994;48.810185259, 2.34378920418
42502;42502 - RASPAIL 2 (GENTILLY);FACE AU 79 AVENUE RASPAIL- 94250 GENTILLY;94;94250;GENTILLY;48.813127647916225;2.346794374352219;48.8131276479, 2.34679437435
42704;42704 - ROSSEL (LE KREMLIN BICETRE);RUE ROSSEL / AVENUE DE LA CONVENTION - 94270 LE KREMLIN BICETRE;94;94270;LE KREMLIN-BICETRE;48.81201281428704;2.35697189328747;48.8120128143, 2.35697189329
43006;43006 - MINIMES (VINCENNES);30 AVENUE DES MINIMES - 94300 VINCENNES;94;94300;VINCENNES;48.841486856300165;2.430793451133684;48.8414868563, 2.43079345113
12123;12123 - CHATEAU DE VINCENNES;COURS DES MARECHAUX - 94300 VINCENNES;94;94300;VINCENNES;48.84423193255657;2.439209537709179;48.8442319326, 2.43920953771
43003;43003 - PARIS 2 (VINCENNES);104 AVENUE DE PARIS - 94300 VINCENNES;94;94300;VINCENNES;48.845719900926;2.427406302761393;48.8457199009, 2.42740630276
20044;20044 - DAVOUT VOLGA;63 BOULEVARD DAVOUT / ANGLE 84 RUE VOLGA 75020 PARIS;75;75020;PARIS;48.852919679957296;2.410522909779111;48.85291968, 2.41052290978
16042;16042 - PORTE DE SAINT CLOUD;120 BOULEVARD MURAT - 75016 PARIS;75;75016;PARIS;48.837555260014625;2.257972572706903;48.83755526, 2.25797257271
16033;16033 - MICHEL ANGE AUTEUIL;85 RUE JEAN DE LA FONTAINE - 75016 PARIS;75;75016;PARIS;48.84842761367387;2.265253821160005;48.8484276137, 2.26525382116
16003;16003 - ANDRE MAUROIS;2 BIS BOULEVARD ANDRE MAUROIS - 75016 PARIS;75;75016;PARIS;48.87793081716105;2.278959824969939;48.8779308172, 2.27895982497
16108;16108 - SABLONS;40 RUE DES SABLONS - 75016 PARIS;75;75016;PARIS;48.86387513126816;2.281890736577358;48.8638751313, 2.28189073658
16036;16036 - PORTE MOLITOR;PLACE DE LA PORTE MOLITOR - 75016 PARIS;75;75016;PARIS;48.84524431387353;2.256939537401627;48.8452443139, 2.2569395374
17008;17008 - PORCHE POUCHET;7 PLACE ARNAUD TZANCK - 75017 PARIS;75;75017;PARIS;48.898773792804256;2.322478477864687;48.8987737928, 2.32247847786
17025;17025 - COURCELLES;2 RUE DE CHAZELLES - 75017 PARIS;75;75017;PARIS;48.8794303755264;2.303467406687128;48.8794303755, 2.30346740669
17047;17047 - COURCELLES - DEMOURES;172 RUE DE COURCELLES - 75017 PARIS;75;75017;PARIS;48.883769733273496;2.29858466343129;48.8837697333, 2.29858466343
17002;17002 - LA FOURCHE RUE DE LA CONDAMINE;4 RUE DE LA CONDAMINE - 75017 PARIS;75;75017;PARIS;48.88790134553051;2.324400445437174;48.8879013455, 2.32440044544
17039;17039 - PLACE SAINT FERDINAND;26 RUE SAINT FERDINAND - 75017 PARIS;75;75017;PARIS;48.87815529789739;2.288518047864942;48.8781552979, 2.28851804786
17023;17023 - AVENUE DE LA PORTE D'ASNIÈRES;22 AVENUE DE LA PORTE D'ASNIERES - 75017 PARIS;75;75017;PARIS;48.89058621555025;2.303457408685266;48.8905862156, 2.30345740869
17001;17001 - GUY MOCQUET;RUE GUY MOCQUET - 75017 PARIS;75;75017;PARIS;48.89282296302349;2.326803489834799;48.892822963, 2.32680348983
17105;17105 - PALADINES;18 BOULEVARD D'AURELLE DE PALADINES - 75017 PARIS;75;75017;PARIS;48.883498081948446;2.28201558962579;48.8834980819, 2.28201558963
17106;17106 - BERTHIER PORTE DE CLICHY;4 BOULEVARD BERTHIER - 75017 PARIS;75;75017;PARIS;48.89434509295415;2.312593886564347;48.894345093, 2.31259388656
11040;11040 - TEMPLE JEAN PIERRE TIMBAUD;18 BD DU TEMPLE - 75011 PARIS;75;75011;PARIS;48.86442014173202;2.366136374249966;48.8644201417, 2.36613637425
11037;11037 - FAUBOURG DU TEMPLE PLACE DE LA REPUBLIQUE;2 RUE DU FAUBOURG DU TEMPLE - 75011 PARIS;75;75011;PARIS;48.868;2.36498;48.868, 2.36498
11101;11101 - SQUARE NORDLING;15 RUE CHARLES DELESCLUZE - 75011 PARIS;75;75011;PARIS;48.85252900039587;2.380583632323688;48.8525290004, 2.38058363232
11021;11021 - PHILIPPE AUGUSTE (20EME ARR.);212 BOULEVARD CHARONNE - 75011 PARIS;75;75011;PARIS;48.858445054261914;2.39039812238911;48.8584450543, 2.39039812239
11036;11036 - JULES FERRY FAUBOURG DU TEMPLE;FACE 28 RUE JULES FERRY - 75011 PARIS;75;75011;PARIS;48.8684101048247;2.36784149724351;48.8684101048, 2.36784149724
11022;11022 - LEON BLUM ROQUETTE;142 RUE DE LA ROQUETTE - 75011 PARIS;75;75011;PARIS;48.858001906023354;2.381797702650783;48.858001906, 2.38179770265
11023;11023 - LEO FROT ROQUETTE;2 RUE SAINT MAUR - 75011 PARIS;75;75011;PARIS;48.858688774062955;2.383553994571467;48.8586887741, 2.38355399457
11041;11041 - SAINT AMBROISE;2 RUE LACHARRIERE - 75011 PARIS;75;75011;PARIS;48.86082070611917;2.375636525867217;48.8608207061, 2.37563652587
11107;11107 - BIBLIOTHEQUE FAIDHERBE;11 RUE FAIDHERBE - 75011 PARIS;75;75011;PARIS;48.851532005340125;2.38372328828755;48.8515320053, 2.38372328829
11006;11006 - LEDRU ROLLIN-BASFROI;169 AVENUE LEDRU ROLLIN - 75011 PARIS;75;75011;PARIS;48.856433706943704;2.379020587761426;48.8564337069, 2.37902058776
12124;12124 - PYRAMIDE ARTILLERIE;ROUTE DE L'ARTILLERIE - 75012 PARIS;75;75012;PARIS;48.839041145908176;2.437655339082955;48.8390411459, 2.43765533908
12109;12109 - CHAROLAIS;212 RUE DE CHARENTON - 75012 PARIS;75;75012;PARIS;48.840869459702354;2.387564334932072;48.8408694597, 2.38756433493
12025;12025 - BERCY;FACE 14 PL. DU BATAILLON DU PACIFIQUE - 75012 PARIS;75;75012;PARIS;48.84026772485455;2.379519527723101;48.8402677249, 2.37951952772
12042;12042 - MONTEMPOIVRE;36-38 boulevard Soult - 75012 PARIS;75;75012;PARIS;48.8403981721562;2.40922942058058;48.8403981722, 2.40922942058
12010;12010 - MICHEL BIZOT;251 AVENUE DAUMESNIL - 75012 PARIS;75;75012;PARIS;48.83749044650707;2.401825585802231;48.8374904465, 2.4018255858
12005;12005 - CROZATIER;74 RUE CROZATIER - 75012 PARIS;75;75012;PARIS;48.850440013404544;2.378901366211043;48.8504400134, 2.37890136621
12037;12037 - DAUMESNIL;53 BOULEVARD DE REUILLY - 75012 PARIS;75;75012;PARIS;48.8394854026542;2.397212376289136;48.8394854027, 2.39721237629
12013;12013 - RUE MONTGALLET;FACE 39 RUE MONTGALLET - 75012 PARIS;75;75012;PARIS;48.844312608440106;2.389595227215854;48.8443126084, 2.38959522722
12008;12008 - HECTOR MALOT;15 BIS RUE HECTOR MALOT - 75012 PARIS;75;75012;PARIS;48.84681513232972;2.376929360592796;48.8468151323, 2.37692936059
12114;12114 - PORTE DE SAINT MANDE;33 AVENUE COURTELINE - 75012 PARIS;75;75012;PARIS;48.843949064031825;2.415081394834419;48.843949064, 2.41508139483
12111;12111 - DECAEN CANNEBIERE;73 RUE CLAUDE DECAEN - 75012 PARIS;75;75012;PARIS;48.83761417037952;2.397253782195704;48.8376141704, 2.3972537822
12004;12004 - TRAVERSIERE;76 RUE TRAVERSIERE - 75012 PARIS;75;75012;PARIS;48.850735824128805;2.375870111706245;48.8507358241, 2.37587011171
12101;12101 - CHARENTON PRAGUE;89 TER RUE DE CHARENTON - 75012 PARIS;75;75012;PARIS;48.848175129981016;2.376358449431232;48.84817513, 2.37635844943
12034;12034 - PIROGUES DE BERCY;20 RUE DES PIROGUES DE BERCY - 75012 PARIS;75;75012;PARIS;48.83230838936651;2.386370278568759;48.8323083894, 2.38637027857
13037;13037 - IVRY BAUDICOURT;76 AVENUE D'IVRY - 75013 PARIS;75;75013;PARIS;48.824695995415006;2.363106073577468;48.8246959954, 2.36310607358
13103;13103 - SAINT MARCEL;89 BOULEVARD DE L'HOPITAL - 75013 PARIS;75;75013;PARIS;48.83772768745433;2.360460336476805;48.8377276875, 2.36046033648
